name,description,attributes,image,animation_url,background_color,youtube_url,external_url
Friend #11,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Swirly Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}, {""trait_type"":""Jacket"",""value"":""Jacket""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/11.png
Friend #12,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Round Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""ears"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/12.png
Friend #13,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Tired Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Haircut"",""value"":""Basic Haircut""}, {""trait_type"":""jacket"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/13.png
Friend #14,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Swirly Eyes""}, {""trait_type"":""Mouth"",""value"":""Neutral""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""Haircut"",""value"":""Irokese""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}, {""trait_type"":""Hat"",""value"":""Cowboy Hat""}]",https://killenberger.ch/NFT/images/14.png
Friend #15,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""Haircut"",""value"":""Irokese""}, {""trait_type"":""Hat"",""value"":""Beanie""}]",https://killenberger.ch/NFT/images/15.png
Friend #16,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Triangular Eyes""}, {""trait_type"":""Mouth"",""value"":""Sad""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Bandages""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}]",https://killenberger.ch/NFT/images/16.png
Friend #17,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Swirly Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""Haircut"",""value"":""Basic Haircut""}]",https://killenberger.ch/NFT/images/17.png
Friend #18,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Swirly Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with teeth""}, {""trait_type"":""clothes"",""value"":""No Trait""}, {""trait_type"":""Haircut"",""value"":""Irokese""}, {""trait_type"":""Ears"",""value"":""One Floppy Ear""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/18.png
Friend #19,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Cross Eyes""}, {""trait_type"":""Mouth"",""value"":""Sad""}, {""trait_type"":""haircut"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/19.png
Friend #20,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Round Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Bandages""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/20.png
Friend #21,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Heart Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Gills""}, {""trait_type"":""Hat"",""value"":""Beanie""}]",https://killenberger.ch/NFT/images/21.png
Friend #22,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Pullover""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""jacket"",""value"":""No Trait""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/22.png
Friend #23,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Heart Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with teeth""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}, {""trait_type"":""Jacket"",""value"":""Hoodie""}, {""trait_type"":""Hat"",""value"":""Beanie""}]",https://killenberger.ch/NFT/images/23.png
Friend #24,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Cross Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Gills""}, {""trait_type"":""Haircut"",""value"":""Tree Hat""}, {""trait_type"":""Ears"",""value"":""One Floppy Ear""}, {""trait_type"":""Hat"",""value"":""Gloriole""}]",https://killenberger.ch/NFT/images/24.png
Friend #25,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Tired Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""ears"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/25.png
Friend #26,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Triangular Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""Ears"",""value"":""One Floppy Ear""}, {""trait_type"":""Jacket"",""value"":""Hoodie""}]",https://killenberger.ch/NFT/images/26.png
Friend #27,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Tired Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with vampire teeth""}, {""trait_type"":""clothes"",""value"":""No Trait""}, {""trait_type"":""Face_accessory"",""value"":""Gills""}, {""trait_type"":""haircut"",""value"":""No Trait""}, {""trait_type"":""ears"",""value"":""No Trait""}, {""trait_type"":""Hat"",""value"":""Gloriole""}]",https://killenberger.ch/NFT/images/27.png
Friend #28,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Sad""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Haircut"",""value"":""Flat Hair""}, {""trait_type"":""Ears"",""value"":""Two Floppy Ears""}, {""trait_type"":""Jacket"",""value"":""Jacket""}, {""trait_type"":""Hat"",""value"":""Beanie""}]",https://killenberger.ch/NFT/images/28.png
Friend #29,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Heart Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""clothes"",""value"":""No Trait""}, {""trait_type"":""Haircut"",""value"":""Irokese""}, {""trait_type"":""Ears"",""value"":""One Floppy Ear""}, {""trait_type"":""jacket"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/29.png
Friend #30,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Tired Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""Haircut"",""value"":""Basic Haircut""}, {""trait_type"":""jacket"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/30.png
Friend #31,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/31.png
Friend #32,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Swirly Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with vampire teeth""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""Haircut"",""value"":""Tree Hat""}, {""trait_type"":""ears"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/32.png
Friend #33,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Heart Eyes""}, {""trait_type"":""Mouth"",""value"":""Neutral""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Haircut"",""value"":""Irokese""}]",https://killenberger.ch/NFT/images/33.png
Friend #34,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Gills""}, {""trait_type"":""Ears"",""value"":""Two Floppy Ears""}, {""trait_type"":""jacket"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/34.png
Friend #35,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Cross Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with vampire teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Haircut"",""value"":""Basic Haircut""}, {""trait_type"":""Ears"",""value"":""One Floppy Ear""}]",https://killenberger.ch/NFT/images/35.png
Friend #36,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with Tongue""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Monocle""}, {""trait_type"":""Haircut"",""value"":""Basic Haircut""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}, {""trait_type"":""Jacket"",""value"":""Hoodie""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/36.png
Friend #37,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Round Eyes""}, {""trait_type"":""Mouth"",""value"":""Neutral""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}]",https://killenberger.ch/NFT/images/37.png
Friend #38,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Heart Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Face_accessory"",""value"":""Glasses""}, {""trait_type"":""Jacket"",""value"":""Dungaree""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/38.png
Friend #39,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with Tongue""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""haircut"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Two Floppy Ears""}, {""trait_type"":""jacket"",""value"":""No Trait""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/39.png
Friend #40,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Disappointed""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""Haircut"",""value"":""Tree Hat""}, {""trait_type"":""Ears"",""value"":""Two Floppy Ears""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/40.png
Friend #41,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Swirly Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Hole""}, {""trait_type"":""Haircut"",""value"":""Basic Haircut""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/41.png
Friend #42,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Round Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Two Floppy Ears""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/42.png
Friend #43,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Haircut"",""value"":""Basic Haircut""}]",https://killenberger.ch/NFT/images/43.png
Friend #44,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Round Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Face_accessory"",""value"":""Hole""}, {""trait_type"":""ears"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/44.png
Friend #45,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""Haircut"",""value"":""Basic Haircut""}, {""trait_type"":""ears"",""value"":""No Trait""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/45.png
Friend #46,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Heart Eyes""}, {""trait_type"":""Mouth"",""value"":""Neutral""}, {""trait_type"":""clothes"",""value"":""No Trait""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/46.png
Friend #47,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Cross Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular T-Shirt""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""Haircut"",""value"":""Irokese""}, {""trait_type"":""ears"",""value"":""No Trait""}, {""trait_type"":""Jacket"",""value"":""Jacket""}]",https://killenberger.ch/NFT/images/47.png
Friend #48,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Triangular Eyes""}, {""trait_type"":""Mouth"",""value"":""Disappointed""}, {""trait_type"":""Face_accessory"",""value"":""Gills""}, {""trait_type"":""Haircut"",""value"":""Basic Haircut""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/48.png
Friend #49,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Tired Eyes""}, {""trait_type"":""Mouth"",""value"":""Neutral""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""haircut"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}]",https://killenberger.ch/NFT/images/49.png
Friend #50,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Swirly Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Pullover""}, {""trait_type"":""Haircut"",""value"":""Flat Hair""}, {""trait_type"":""Ears"",""value"":""One Floppy Ear""}, {""trait_type"":""Jacket"",""value"":""Jacket""}]",https://killenberger.ch/NFT/images/50.png
Friend #51,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Round Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Glasses""}]",https://killenberger.ch/NFT/images/51.png
Friend #52,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Cross Eyes""}, {""trait_type"":""Mouth"",""value"":""Disappointed""}, {""trait_type"":""face_accessory"",""value"":""No Trait""}, {""trait_type"":""ears"",""value"":""No Trait""}, {""trait_type"":""jacket"",""value"":""No Trait""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/52.png
Friend #53,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Heart Eyes""}, {""trait_type"":""Mouth"",""value"":""Disappointed""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""Haircut"",""value"":""Irokese""}, {""trait_type"":""Ears"",""value"":""One Floppy Ear""}]",https://killenberger.ch/NFT/images/53.png
Friend #54,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Cross Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with vampire teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Glasses""}, {""trait_type"":""Ears"",""value"":""Two Floppy Ears""}]",https://killenberger.ch/NFT/images/54.png
Friend #55,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Triangular Eyes""}, {""trait_type"":""Mouth"",""value"":""Neutral""}, {""trait_type"":""clothes"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Two Floppy Ears""}, {""trait_type"":""Jacket"",""value"":""Jacket""}, {""trait_type"":""Hat"",""value"":""Cowboy Hat""}]",https://killenberger.ch/NFT/images/55.png
Friend #56,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Swirly Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile""}, {""trait_type"":""Hat"",""value"":""Cap""}]",https://killenberger.ch/NFT/images/56.png
Friend #57,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with Tongue""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Glasses""}, {""trait_type"":""Ears"",""value"":""Cat Ears""}, {""trait_type"":""Hat"",""value"":""Beanie""}]",https://killenberger.ch/NFT/images/57.png
Friend #58,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Swirly Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Hole""}, {""trait_type"":""haircut"",""value"":""No Trait""}, {""trait_type"":""Ears"",""value"":""Two Floppy Ears""}]",https://killenberger.ch/NFT/images/58.png
Friend #59,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Astonished with teeth""}, {""trait_type"":""clothes"",""value"":""No Trait""}, {""trait_type"":""Face_accessory"",""value"":""Glasses""}, {""trait_type"":""Ears"",""value"":""Two Floppy Ears""}, {""trait_type"":""jacket"",""value"":""No Trait""}, {""trait_type"":""hat"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/59.png
Friend #60,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Heart Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with teeth""}, {""trait_type"":""Clothes"",""value"":""Regular Striped T-Shirt""}, {""trait_type"":""haircut"",""value"":""No Trait""}, {""trait_type"":""ears"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/60.png
Friend #61,"Yay, a new friend!","[{""trait_type"":""Body"",""value"":""Regular Body""}, {""trait_type"":""Eyes"",""value"":""Mad Eyes""}, {""trait_type"":""Mouth"",""value"":""Smile with Tongue""}, {""trait_type"":""Clothes"",""value"":""Regular Shirt""}, {""trait_type"":""Face_accessory"",""value"":""Monocle""}, {""trait_type"":""ears"",""value"":""No Trait""}]",https://killenberger.ch/NFT/images/61.png
